track_id,timestamp,x by QP,y by QP,vx by QP,vy by QP,psi_rad,length,width,AstarX,AstarY,AstarVX,AstarVY,QPX,QPY,QPVX,QPVY,D2X,D2Y
0,4300,7.78318,0,6.22407,0,0,4.67,1.74,7.78393,0,6.23922,0,7.78311,0,6.22267,0,-0.157721,0
0,4400,8.40467,0,6.20566,0,0,4.67,1.74,8.40559,0,6.22407,0,8.40477,0,6.20752,0,-0.183431,0
0,4500,9.0243,0,6.18696,0,0,4.67,1.74,9.02524,0,6.20566,0,9.02441,0,6.18911,0,-0.185819,0
0,4600,9.64206,0,6.16822,0,0,4.67,1.74,9.64299,0,6.18696,0,9.64217,0,6.17041,0,-0.186041,0
0,4700,10.2579,0,6.14949,0,0,4.67,1.74,10.2589,0,6.16822,0,10.2581,0,6.15167,0,-0.186062,0
0,4800,10.8719,0,6.13075,0,0,4.67,1.74,10.8729,0,6.14949,0,10.8721,0,6.13294,0,-0.186064,0
0,4900,11.4841,0,6.11201,0,0,4.67,1.74,11.485,0,6.13075,0,11.4842,0,6.1142,0,-0.186064,0
0,5000,12.0943,0,6.09328,0,0,4.67,1.74,12.0953,0,6.11201,0,12.0945,0,6.09546,0,-0.186064,0
0,5100,12.7027,0,6.07454,0,0,4.67,1.74,12.7037,0,6.09328,0,12.7029,0,6.07672,0,-0.186064,0
0,5200,13.3092,0,6.0558,0,0,4.67,1.74,13.3102,0,6.07454,0,13.3094,0,6.05799,0,-0.186064,0
0,5300,13.9089,0,5.93973,0,0,4.67,1.74,13.9098,0,5.9558,0,13.909,0,5.94192,0,-1.07527,0
0,5400,14.4964,0,5.81322,0,0,4.67,1.74,14.4979,0,5.83973,0,14.497,0,5.82585,0,-1.15789,0
0,5500,15.0711,0,5.68573,0,0,4.67,1.74,15.0727,0,5.71322,0,15.0718,0,5.69933,0,-1.16557,0
0,5600,15.6331,0,5.55816,0,0,4.67,1.74,15.6347,0,5.58573,0,15.6339,0,5.57185,0,-1.16628,0
0,5700,16.1824,0,5.43058,0,0,4.67,1.74,16.1839,0,5.45816,0,16.1831,0,5.44428,0,-1.16635,0
0,5800,16.7189,0,5.30299,0,0,4.67,1.74,16.7204,0,5.33058,0,16.7196,0,5.31669,0,-1.16636,0
0,5900,17.2426,0,5.17541,0,0,4.67,1.74,17.2442,0,5.20299,0,17.2434,0,5.18911,0,-1.16636,0
0,6000,17.7536,0,5.04783,0,0,4.67,1.74,17.7552,0,5.07541,0,17.7543,0,5.06152,0,-1.16636,0
0,6100,18.253,0,4.94272,0,0,4.67,1.74,18.2534,0,4.94783,0,18.2537,0,4.95642,0,-0.949261,0
0,6200,18.7419,0,4.84016,0,0,4.67,1.74,18.7422,0,4.84272,0,18.7425,0,4.85131,0,-0.92909,0
0,6300,19.2207,0,4.73785,0,0,4.67,1.74,19.221,0,4.74016,0,19.2213,0,4.74876,0,-0.927216,0
0,6400,19.6892,0,4.63555,0,0,4.67,1.74,19.6895,0,4.63785,0,19.6898,0,4.64644,0,-0.927042,0
0,6500,20.1475,0,4.53325,0,0,4.67,1.74,20.1477,0,4.53555,0,20.1481,0,4.54414,0,-0.927026,0
