track_id,timestamp,x by QP,y by QP,vx by QP,vy by QP,psi_rad,length,width,AstarX,AstarY,AstarVX,AstarVY,QPX,QPY,QPVX,QPVY,D2X,D2Y
0,0,-13,0,2,0,0,4.67,1.74,-13,0,2,0,-13,0,2,0,0,0
0,100,-12.7953,0,2.09141,0,0,4.67,1.74,-12.795,0,2.1,0,-12.7953,0,2.09141,0,0.840892,0
0,200,-12.5809,0,2.19017,0,0,4.67,1.74,-12.5862,0,2.09141,0,-12.5862,0,2.09141,0,0.78129,0
0,300,-12.357,0,2.28194,0,0,4.67,1.74,-12.3619,0,2.19017,0,-12.3619,0,2.19017,0,0.725912,0
0,400,-12.1242,0,2.3672,0,0,4.67,1.74,-12.1288,0,2.28194,0,-12.1288,0,2.28194,0,0.674459,0
0,500,-11.8832,0,2.44642,0,0,4.67,1.74,-11.8875,0,2.3672,0,-11.8875,0,2.3672,0,0.626654,0
0,600,-11.6347,0,2.52003,0,0,4.67,1.74,-11.6386,0,2.44642,0,-11.6386,0,2.44642,0,0.582236,0
0,700,-11.379,0,2.58841,0,0,4.67,1.74,-11.3827,0,2.52003,0,-11.3827,0,2.52003,0,0.540967,0
0,800,-11.1168,0,2.65195,0,0,4.67,1.74,-11.1202,0,2.58841,0,-11.1202,0,2.58841,0,0.502624,0
0,900,-10.8484,0,2.71099,0,0,4.67,1.74,-10.8516,0,2.65195,0,-10.8516,0,2.65195,0,0.466998,0
0,1000,-10.5744,0,2.76584,0,0,4.67,1.74,-10.5773,0,2.71099,0,-10.5773,0,2.71099,0,0.433897,0
0,1100,-10.2951,0,2.8168,0,0,4.67,1.74,-10.2978,0,2.76584,0,-10.2978,0,2.76584,0,0.403142,0
0,1200,-10.0109,0,2.86416,0,0,4.67,1.74,-10.0134,0,2.8168,0,-10.0134,0,2.8168,0,0.374567,0
0,1300,-9.72209,0,2.90815,0,0,4.67,1.74,-9.72445,0,2.86416,0,-9.72445,0,2.86416,0,0.348018,0
0,1400,-9.42909,0,2.94903,0,0,4.67,1.74,-9.43128,0,2.90815,0,-9.43128,0,2.90815,0,0.323351,0
0,1500,-9.13216,0,2.98701,0,0,4.67,1.74,-9.13419,0,2.94903,0,-9.13419,0,2.94903,0,0.300431,0
