track_id,timestamp,x by QP,y by QP,vx by QP,vy by QP,psi_rad,length,width,AstarX,AstarY,AstarVX,AstarVY,QPX,QPY,QPVX,QPVY,D2X,D2Y
0,0,-10,0,2,0,0,4.67,1.74,-10,0,2,0,-10,0,2,0,0,0
0,100,-9.78275,0,2.33728,0,0,4.67,1.74,-9.785,0,2.3,0,-9.78275,0,2.33728,0,3.14061,0
0,200,-9.52946,0,2.71799,0,0,4.67,1.74,-9.53402,0,2.63728,0,-9.53143,0,2.6811,0,3.49198,0
0,300,-9.2379,0,3.10221,0,0,4.67,1.74,-9.24266,0,3.01799,0,-9.2401,0,3.06119,0,3.51338,0
0,400,-8.90936,0,3.45828,0,0,4.67,1.74,-8.91268,0,3.40221,0,-8.91157,0,3.41701,0,3.24995,0
0,500,-8.5447,0,3.82432,0,0,4.67,1.74,-8.54853,0,3.75828,0,-8.54675,0,3.78615,0,3.3446,0
0,600,-8.14307,0,4.1974,0,0,4.67,1.74,-8.14727,0,4.12432,0,-8.14517,0,4.15812,0,3.40171,0
0,700,-7.70554,0,4.54275,0,0,4.67,1.74,-7.70833,0,4.4974,0,-7.70768,0,4.50279,0,3.14161,0
0,800,-7.23366,0,4.88443,0,0,4.67,1.74,-7.23627,0,4.84275,0,-7.23564,0,4.84753,0,3.1062,0
0,900,-6.72733,0,5.23163,0,0,4.67,1.74,-6.73022,0,5.18443,0,-6.72928,0,5.19515,0,3.15123,0
0,1000,-6.18769,0,5.55095,0,0,4.67,1.74,-6.18916,0,5.53163,0,-6.18967,0,5.51394,0,2.89,0
0,1100,-5.61598,0,5.87313,0,0,4.67,1.74,-5.6176,0,5.85095,0,-5.61779,0,5.83918,0,2.91404,0
0,1200,-5.01556,0,6.12727,0,0,4.67,1.74,-5.01866,0,6.07313,0,-5.01739,0,6.09304,0,2.30372,0
0,1300,-4.38982,0,6.37956,0,0,4.67,1.74,-4.39283,0,6.32727,0,-4.39127,0,6.3525,0,2.28409,0
0,1400,-3.74063,0,6.59729,0,0,4.67,1.74,-3.74186,0,6.57956,0,-3.74207,0,6.57046,0,1.96854,0
0,1500,-3.06955,0,6.81724,0,0,4.67,1.74,-3.0709,0,6.79729,0,-3.07079,0,6.79411,0,1.98754,0
0,1600,-2.37623,0,7.04178,0,0,4.67,1.74,-2.37783,0,7.01724,0,-2.37748,0,7.01843,0,2.02265,0
0,1700,-1.6618,0,7.23988,0,0,4.67,1.74,-1.66205,0,7.24178,0,-1.66307,0,7.21613,0,1.77547,0
0,1800,-0.927487,0,7.43946,0,0,4.67,1.74,-0.927815,0,7.43988,0,-0.928602,0,7.4186,0,1.78585,0
0,1900,-0.174657,0,7.61075,0,0,4.67,1.74,-0.173541,0,7.63946,0,-0.175779,0,7.58977,0,1.5214,0
0,2000,0.593031,0,7.73841,0,0,4.67,1.74,0.591418,0,7.71075,0,0.592075,0,7.72054,0,1.13845,0
0,2100,1.37324,0,7.86157,0,0,4.67,1.74,1.37187,0,7.83841,0,1.37253,0,7.8482,0,1.10287,0
0,2200,2.16462,0,7.96184,0,0,4.67,1.74,2.1644,0,7.96157,0,2.16392,0,7.94889,0,0.882466,0
0,2300,2.96587,0,8.05952,0,0,4.67,1.74,2.9658,0,8.06184,0,2.96532,0,8.04915,0,0.861988,0
0,2400,3.77544,0,8.12855,0,0,4.67,1.74,3.77683,0,8.15952,0,3.7749,0,8.11843,0,0.594672,0
0,2500,4.59174,0,8.19444,0,0,4.67,1.74,4.59329,0,8.22855,0,4.59136,0,8.18746,0,0.569835,0
0,2600,5.41461,0,8.26005,0,0,4.67,1.74,5.41618,0,8.29444,0,5.41425,0,8.25335,0,0.567527,0
0,2700,6.24404,0,8.32562,0,0,4.67,1.74,6.24561,0,8.36005,0,6.24368,0,8.31896,0,0.567313,0
0,2800,7.08003,0,8.39119,0,0,4.67,1.74,7.0816,0,8.42562,0,7.07967,0,8.38453,0,0.567293,0
0,2900,7.92257,0,8.45676,0,0,4.67,1.74,7.92415,0,8.49119,0,7.92222,0,8.4501,0,0.567291,0
0,3000,8.77167,0,8.52234,0,0,4.67,1.74,8.77325,0,8.55676,0,8.77132,0,8.51567,0,0.567291,0
0,3100,9.62264,0,8.4965,0,0,4.67,1.74,9.62391,0,8.52234,0,9.62229,0,8.48984,0,-0.273602,0
0,3200,10.4705,0,8.46079,0,0,4.67,1.74,10.4723,0,8.4965,0,10.4707,0,8.46401,0,-0.351731,0
0,3300,11.3147,0,8.42416,0,0,4.67,1.74,11.3166,0,8.46079,0,11.315,0,8.42829,0,-0.35899,0
0,3400,12.16,0,8.47886,0,0,4.67,1.74,12.1621,0,8.52416,0,12.1602,0,8.48307,0,0.481228,0
0,3500,13.0066,0,8.45201,0,0,4.67,1.74,13.0079,0,8.47886,0,13.0063,0,8.44636,0,-0.281598,0
0,3600,13.85,0,8.41621,0,0,4.67,1.74,13.8518,0,8.45201,0,13.8501,0,8.41951,0,-0.352474,0
0,3700,14.6812,0,8.2127,0,0,4.67,1.74,14.6816,0,8.21621,0,14.6814,0,8.21684,0,-1.88331,0
0,3800,15.491,0,7.99122,0,0,4.67,1.74,15.4924,0,8.0127,0,15.4922,0,8.01334,0,-2.02554,0
0,3900,16.2787,0,7.76806,0,0,4.67,1.74,16.2802,0,7.79122,0,16.2799,0,7.79185,0,-2.03876,0
0,4000,17.044,0,7.54475,0,0,4.67,1.74,17.0455,0,7.56806,0,17.0453,0,7.5687,0,-2.03999,0
0,4100,17.787,0,7.32143,0,0,4.67,1.74,17.7885,0,7.34475,0,17.7883,0,7.34539,0,-2.0401,0
0,4200,18.5123,0,7.18951,0,0,4.67,1.74,18.5141,0,7.22143,0,18.5136,0,7.21347,0,-1.19922,0
0,4300,19.225,0,7.06747,0,0,4.67,1.74,19.2263,0,7.08951,0,19.2258,0,7.08155,0,-1.12109,0
0,4400,19.9255,0,6.94634,0,0,4.67,1.74,19.9268,0,6.96747,0,19.9262,0,6.95951,0,-1.11383,0
0,4500,20.614,0,6.8253,0,0,4.67,1.74,20.6152,0,6.84634,0,20.6147,0,6.83838,0,-1.11316,0
